CDPHId,ProductName,CSFId,CSF,CompanyId,CompanyName,BrandName,PrimaryCategoryId,PrimaryCategory,SubCategoryId,SubCategory,CasId,CasNumber,ChemicalId,ChemicalName,InitialDateReported,MostRecentDateReported,DiscontinuedDate,ChemicalCreatedAt,ChemicalUpdatedAt,ChemicalDateRemoved,ChemicalCount
28085,Melting Marshmallow Moment,,,997,Lush Ltd,Lush,6,Bath Products,11,Other Bath Products,656,13463-67-7,45482,Titanium dioxide,04/21/2016,04/21/2016,,04/21/2016,04/21/2016,,1
28086,Razzle Dazzle,,,997,Lush Ltd,Lush,6,Bath Products,11,Other Bath Products,656,13463-67-7,45483,Titanium dioxide,04/21/2016,04/21/2016,,04/21/2016,04/21/2016,,1
28087,You've Been Mangoed,,,997,Lush Ltd,Lush,6,Bath Products,11,Other Bath Products,656,13463-67-7,47138,Titanium dioxide,04/21/2016,10/04/2016,,10/04/2016,10/04/2016,,1
28585,Super Dad,,,997,Lush Ltd,Lush,6,Bath Products,7,Bath Additives,656,13463-67-7,46122,Titanium dioxide,06/29/2016,06/29/2016,,06/29/2016,06/29/2016,,1
28586,Modfather Bubble bar,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,46123,Titanium dioxide,06/29/2016,05/01/2017,,06/29/2016,05/01/2017,,1
28587,Smuggler's Soul shampoo bar,,,997,Lush Ltd,Lush,18,Hair Care Products (non-coloring),25,Hair Shampoos (making a cosmetic claim) ,656,13463-67-7,46124,Titanium dioxide,06/29/2016,06/29/2016,,06/29/2016,06/29/2016,,1
28588,Thanks Dad Soap,,,997,Lush Ltd,Lush,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,46125,Titanium dioxide,06/29/2016,06/29/2016,,06/29/2016,06/29/2016,,1
28600,Maypole Soap,,,997,Lush Ltd,Lush,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,46195,Titanium dioxide,07/05/2016,07/05/2016,,07/05/2016,07/05/2016,,1
28627,Outback Mate Soap,,,997,Lush Ltd,Lush,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,46230,Titanium dioxide,07/06/2016,07/06/2016,,07/06/2016,07/06/2016,,1
28628,Serendipity Soap,,,997,Lush Ltd,Lush,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,46231,Titanium dioxide,07/06/2016,07/06/2016,,07/06/2016,07/06/2016,,1
28629,Milky Bar,,,997,Lush Ltd,Lush,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,46232,Titanium dioxide,07/06/2016,07/06/2016,,07/06/2016,07/06/2016,,1
28630,Mermaid ï¿½ Fun,,,997,Lush Ltd,Lush,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,46233,Titanium dioxide,07/06/2016,07/06/2016,,07/06/2016,07/06/2016,,2
28630,Mermaid ï¿½ Fun,,,997,Lush Ltd,Lush,6,Bath Products,9,Bubble and Foam Bath Products,943,,46234,Cosmetic talc,07/06/2016,07/06/2016,,07/06/2016,07/06/2016,,2
28738,Bling!,,,997,Lush Ltd,Lush,68,Oral Hygiene Products,69,Teeth Cleaning Products,656,13463-67-7,46464,Titanium dioxide,07/29/2016,07/29/2016,,07/29/2016,07/29/2016,,1
28739,Limelight Toothy Tabs,,,997,Lush Ltd,Lush ,68,Oral Hygiene Products,69,Teeth Cleaning Products,656,13463-67-7,46465,Titanium dioxide,07/29/2016,07/29/2016,,07/29/2016,07/29/2016,,2
28739,Limelight Toothy Tabs,,,997,Lush Ltd,Lush ,68,Oral Hygiene Products,69,Teeth Cleaning Products,776,,46466,"Silica, crystalline (airborne particles of respirable size)",07/29/2016,07/29/2016,,07/29/2016,07/29/2016,,2
28740,Tooth Fairy Dust Powder,,,997,Lush Ltd,Lush Manufacturing Ltd,68,Oral Hygiene Products,69,Teeth Cleaning Products,776,,46467,"Silica, crystalline (airborne particles of respirable size)",07/29/2016,05/05/2017,,07/29/2016,05/05/2017,03/13/2017,1
28740,Tooth Fairy Dust Powder,,,997,Lush Ltd,Lush Manufacturing Ltd,68,Oral Hygiene Products,69,Teeth Cleaning Products,656,13463-67-7,46468,Titanium dioxide,07/29/2016,05/05/2017,,07/29/2016,05/05/2017,,1
28818,Strawberry Bombshell,,,997,Lush Ltd,Lush ,44,Makeup Products (non-permanent),53,"Lip Color - Lipsticks, Liners, and Pencils",656,13463-67-7,46589,Titanium dioxide,08/23/2016,08/23/2016,,08/23/2016,08/23/2016,,1
28819,Sun Kissed,,,997,Lush Ltd,Lush ,44,Makeup Products (non-permanent),53,"Lip Color - Lipsticks, Liners, and Pencils",656,13463-67-7,46590,Titanium dioxide,08/23/2016,05/05/2017,,08/23/2016,05/05/2017,,1
28820,It Started With A Kiss,,,997,Lush Ltd,Lush ,44,Makeup Products (non-permanent),53,"Lip Color - Lipsticks, Liners, and Pencils",656,13463-67-7,46591,Titanium dioxide,08/23/2016,08/23/2016,,08/23/2016,08/23/2016,,2
28820,It Started With A Kiss,,,997,Lush Ltd,Lush ,44,Makeup Products (non-permanent),53,"Lip Color - Lipsticks, Liners, and Pencils",943,,46592,Cosmetic talc,08/23/2016,08/23/2016,,08/23/2016,08/23/2016,,2
28838,Atomic Toothy Powder,,,997,Lush Ltd,Lush ,68,Oral Hygiene Products,69,Teeth Cleaning Products,732,,46631,Coffee,08/24/2016,08/24/2016,,08/24/2016,08/24/2016,,1
28839,Passion Fruit,,,997,Lush Ltd,Lush ,44,Makeup Products (non-permanent),51,Lip Balm (making a cosmetic claim),656,13463-67-7,46632,Titanium dioxide,08/24/2016,08/24/2016,,08/24/2016,08/24/2016,,1
28840,Key Lime,,,997,Lush Ltd,Lush ,44,Makeup Products (non-permanent),51,Lip Balm (making a cosmetic claim),656,13463-67-7,46633,Titanium dioxide,08/24/2016,08/24/2016,,08/24/2016,08/24/2016,,1
28841,Oral Pleasure,,,997,Lush Ltd,Lush ,68,Oral Hygiene Products,69,Teeth Cleaning Products,656,13463-67-7,46634,Titanium dioxide,08/25/2016,08/25/2016,,08/25/2016,08/25/2016,,1
28842,BIG,,,997,Lush Ltd,Lush ,18,Hair Care Products (non-coloring),21,Hair Conditioners (rinse-out),656,13463-67-7,46635,Titanium dioxide,08/25/2016,08/25/2016,,08/25/2016,08/25/2016,,1
28843,All Good Things 12g,,,997,Lush Ltd,Lush ,12,Fragrances,165,Perfumes - Solids and Powders,776,,46636,"Silica, crystalline (airborne particles of respirable size)",08/25/2016,08/25/2016,,08/25/2016,08/25/2016,,2
28843,All Good Things 12g,,,997,Lush Ltd,Lush ,12,Fragrances,165,Perfumes - Solids and Powders,656,13463-67-7,46637,Titanium dioxide,08/25/2016,08/25/2016,,08/25/2016,08/25/2016,,2
28844,Death & Decay 12g,,,997,Lush Ltd,Lush ,12,Fragrances,165,Perfumes - Solids and Powders,656,13463-67-7,46638,Titanium dioxide,08/25/2016,08/25/2016,,08/25/2016,08/25/2016,,1
28845,Kerbside Violet 12g,,,997,Lush Ltd,Lush ,12,Fragrances,165,Perfumes - Solids and Powders,656,13463-67-7,46639,Titanium dioxide,08/25/2016,08/25/2016,,08/25/2016,08/25/2016,,1
29067,Sparkly Pumpkin,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,776,,47139,"Silica, crystalline (airborne particles of respirable size)",10/04/2016,10/04/2016,,10/04/2016,10/04/2016,,1
29068,Monsters' Ball,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,47140,Titanium dioxide,10/04/2016,10/04/2016,,10/04/2016,10/04/2016,,1
29069,Miaowzer,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,47516,Titanium dioxide,10/04/2016,12/14/2016,,12/14/2016,12/14/2016,,1
29071,Goth Fairy,,,997,Lush Ltd,Lush Ltd,90,Skin Care Products ,105,Other Skin Care Product,656,13463-67-7,47142,Titanium dioxide,10/06/2016,10/06/2016,,10/06/2016,10/06/2016,,1
29072,Boo,,,997,Lush Ltd,Lush Ltd,6,Bath Products,11,Other Bath Products,656,13463-67-7,47143,Titanium dioxide,10/06/2016,10/06/2016,,10/06/2016,10/06/2016,,1
29073,Fireside,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47144,Titanium dioxide,10/06/2016,10/06/2016,,10/06/2016,10/06/2016,,1
29074,Magic Wand Bubble Bar,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,47145,Titanium dioxide,10/06/2016,12/24/2019,,10/06/2016,12/24/2019,,1
29075,Lord of Misrule Self-Preserving,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47146,Titanium dioxide,10/06/2016,10/06/2016,,10/06/2016,10/06/2016,,1
29344,Magic Wand,,,997,Lush Ltd,Lush ,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,47480,Titanium dioxide,12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,1
29345,Snowman Jelly,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47481,Titanium dioxide,12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,1
29346,Santa Baby Lip Scrub,,,997,Lush Ltd,Lush ,90,Skin Care Products ,105,Other Skin Care Product,656,13463-67-7,47482,Titanium dioxide,12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,1
29347,Santa Baby Tint,,,997,Lush Ltd,Lush ,44,Makeup Products (non-permanent),53,"Lip Color - Lipsticks, Liners, and Pencils",656,13463-67-7,47483,Titanium dioxide,12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,1
29348,The Magic Of Christmas reusable bubble bar,,,997,Lush Ltd,Lush ,6,Bath Products,9,Bubble and Foam Bath Products,776,,47484,"Silica, crystalline (airborne particles of respirable size)",12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,1
29349,Santa's Belly,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,776,,47485,"Silica, crystalline (airborne particles of respirable size)",12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,1
29350,Snow Fairy SP,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47486,Titanium dioxide,12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,1
29351,Santa's Belly BULK DISPLAY SMALL,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47487,Titanium dioxide,12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,2
29351,Santa's Belly BULK DISPLAY SMALL,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,776,,47488,"Silica, crystalline (airborne particles of respirable size)",12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,2
29352,Mistletoe,,,997,Lush Ltd,Lush ,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,47489,Titanium dioxide,12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,1
29353,Sugar Plum Fairy lip tint,,,997,Lush Ltd,Lush ,44,Makeup Products (non-permanent),53,"Lip Color - Lipsticks, Liners, and Pencils",656,13463-67-7,47490,Titanium dioxide,12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,1
29354,Never Mind The Ballistics,,,997,Lush Ltd,Lush ,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,47491,Titanium dioxide,12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,1
29355,Reindeer And Robin Fun,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47492,Titanium dioxide,12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,2
29355,Reindeer And Robin Fun,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,943,,47493,Cosmetic talc,12/09/2016,12/09/2016,,12/09/2016,12/09/2016,,2
29371,Elf,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47511,Titanium dioxide,12/13/2016,12/13/2016,,12/13/2016,12/13/2016,,2
29371,Elf,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,943,,47512,Cosmetic talc,12/13/2016,12/13/2016,,12/13/2016,12/13/2016,,2
29372,Snowcastle,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47513,Titanium dioxide,12/13/2016,12/13/2016,,12/13/2016,12/13/2016,,1
29373,Jester,,,997,Lush Ltd,Lush ,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,47514,Titanium dioxide,12/14/2016,12/14/2016,,12/14/2016,12/14/2016,,1
29374,Sleepy,,,997,Lush Ltd,Lush ,90,Skin Care Products ,105,Other Skin Care Product,656,13463-67-7,47515,Titanium dioxide,12/14/2016,12/14/2016,,12/14/2016,12/14/2016,,1
29375,Papa Noï¿½l,,,997,Lush Ltd,Lush ,90,Skin Care Products ,93,Skin Cleansers,656,13463-67-7,47517,Titanium dioxide,12/14/2016,12/14/2016,,12/14/2016,12/14/2016,,1
29376,Sparkling Red Slippers,,,997,Lush Ltd,Lush ,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,47518,Titanium dioxide,12/14/2016,12/14/2016,,12/14/2016,12/14/2016,,1
29378,Snowie,,,997,Lush Ltd,Lush ,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,47519,Titanium dioxide,12/14/2016,12/14/2016,,12/14/2016,12/14/2016,,1
29379,Snow Fairy - Fun,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47522,Titanium dioxide,12/14/2016,12/14/2016,,12/14/2016,12/14/2016,,2
29379,Snow Fairy - Fun,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,943,,47523,Cosmetic talc,12/14/2016,12/14/2016,,12/14/2016,12/14/2016,,2
29380,Satsuma,,,997,Lush Ltd,Lush ,6,Bath Products,7,Bath Additives,656,13463-67-7,47524,Titanium dioxide,12/14/2016,12/14/2016,,12/14/2016,12/14/2016,,1
29382,Shooting Stars,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47525,Titanium dioxide,12/14/2016,12/14/2016,,12/14/2016,12/14/2016,,1
29384,Snow Fairy Body Conditioner,,,997,Lush Ltd,Lush ,90,Skin Care Products ,105,Other Skin Care Product,656,13463-67-7,47527,Titanium dioxide,12/14/2016,11/21/2018,,12/14/2016,12/14/2016,,1
29392,Reindeer Rock,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47537,Titanium dioxide,12/16/2016,12/16/2016,,12/16/2016,12/16/2016,,1
29393,Mr Sandman,,,997,Lush Ltd,Lush ,90,Skin Care Products ,98,"Powders (excluding aftershave, baby powder, and makeup face powder)",776,,47538,"Silica, crystalline (airborne particles of respirable size)",12/16/2016,12/16/2016,,12/16/2016,12/16/2016,,2
29393,Mr Sandman,,,997,Lush Ltd,Lush ,90,Skin Care Products ,98,"Powders (excluding aftershave, baby powder, and makeup face powder)",656,13463-67-7,47539,Titanium dioxide,12/16/2016,12/16/2016,,12/16/2016,12/16/2016,,2
29394,Santa's Postbox,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47540,Titanium dioxide,12/16/2016,12/16/2016,,12/16/2016,12/16/2016,,2
29394,Santa's Postbox,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,776,,47541,"Silica, crystalline (airborne particles of respirable size)",12/16/2016,12/16/2016,,12/16/2016,12/16/2016,,2
29395,Candy Cane Roulade,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47542,Titanium dioxide,12/16/2016,11/10/2017,,12/16/2016,11/10/2017,,1
29396,Yog Log Roulade,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47543,Titanium dioxide,12/16/2016,12/16/2016,,12/16/2016,12/16/2016,,1
29508,Love Spell,,,997,Lush Ltd,Lush ,90,Skin Care Products ,105,Other Skin Care Product,656,13463-67-7,47713,Titanium dioxide,01/25/2017,01/25/2017,,01/25/2017,01/25/2017,,1
29509,Love You Lots,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47714,Titanium dioxide,01/25/2017,01/25/2017,,01/25/2017,01/25/2017,,1
29510,Lover Lamp,,,997,Lush Ltd,Lush ,6,Bath Products,7,Bath Additives,656,13463-67-7,47715,Titanium dioxide,01/25/2017,01/25/2017,,01/25/2017,01/25/2017,,2
29510,Lover Lamp,,,997,Lush Ltd,Lush ,6,Bath Products,7,Bath Additives,776,,47716,"Silica, crystalline (airborne particles of respirable size)",01/25/2017,01/25/2017,,01/25/2017,01/25/2017,,2
29511,Lovestruck,,,997,Lush Ltd,Lush ,6,Bath Products,7,Bath Additives,656,13463-67-7,47717,Titanium dioxide,01/25/2017,01/25/2017,,01/25/2017,01/25/2017,,1
29512,Prince Charming Shower Cream ï¿½ Self preserving,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47718,Titanium dioxide,01/25/2017,01/25/2017,,01/25/2017,01/25/2017,,1
29513,Rose Bombshell,,,997,Lush Ltd,Lush ,6,Bath Products,7,Bath Additives,656,13463-67-7,47719,Titanium dioxide,01/25/2017,01/25/2017,,01/25/2017,01/25/2017,,1
29514,The Kiss Lip Tint,,,997,Lush Ltd,Lush ,44,Makeup Products (non-permanent),53,"Lip Color - Lipsticks, Liners, and Pencils",656,13463-67-7,47720,Titanium dioxide,01/25/2017,01/25/2017,,01/25/2017,01/25/2017,,1
29515,Two Hearts Beating As One,,,997,Lush Ltd,Lush ,6,Bath Products,11,Other Bath Products,656,13463-67-7,47721,Titanium dioxide,01/25/2017,01/25/2017,,01/25/2017,01/25/2017,,1
29521,Spirit Bear Bath Bomb,,,997,Lush Ltd,Lush ,6,Bath Products,7,Bath Additives,656,13463-67-7,47728,Titanium dioxide,01/26/2017,01/26/2017,,01/26/2017,01/26/2017,,1
29522,Error 404,,,997,Lush Ltd,Lush ,6,Bath Products,7,Bath Additives,656,13463-67-7,47729,Titanium dioxide,01/26/2017,01/26/2017,,01/26/2017,01/26/2017,,1
29523,Refresher shower jelly,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47730,Titanium dioxide,01/26/2017,01/26/2017,,01/26/2017,01/26/2017,,1
29524,Cre`me de Menthe mouthwash tabs,,,997,Lush Ltd,Lush ,68,Oral Hygiene Products,71,Mouthwashes and Breath Fresheners,656,13463-67-7,47731,Titanium dioxide,01/26/2017,01/26/2017,,01/26/2017,01/26/2017,,2
29524,Cre`me de Menthe mouthwash tabs,,,997,Lush Ltd,Lush ,68,Oral Hygiene Products,71,Mouthwashes and Breath Fresheners,776,,47732,"Silica, crystalline (airborne particles of respirable size)",01/26/2017,01/26/2017,,01/26/2017,01/26/2017,,2
29525,Pan Galactic,,,997,Lush Ltd,Lush ,68,Oral Hygiene Products,71,Mouthwashes and Breath Fresheners,776,,47733,"Silica, crystalline (airborne particles of respirable size)",01/26/2017,01/26/2017,,01/26/2017,01/26/2017,,1
29526,Ugai,,,997,Lush Ltd,Lush ,68,Oral Hygiene Products,71,Mouthwashes and Breath Fresheners,776,,47734,"Silica, crystalline (airborne particles of respirable size)",01/26/2017,01/26/2017,,01/26/2017,01/26/2017,,1
29571,Chocolate Easter Egg soap,,,997,Lush Ltd,Lush ,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,47788,Titanium dioxide,02/03/2017,02/03/2017,,02/03/2017,02/03/2017,,1
29572,Flopsy,,,997,Lush Ltd,Lush ,90,Skin Care Products ,93,Skin Cleansers,656,13463-67-7,47789,Titanium dioxide,02/03/2017,02/03/2017,,02/03/2017,02/03/2017,,1
29573,Wash Behind Your Ears shower gel,,,997,Lush Ltd,Lush ,6,Bath Products,11,Other Bath Products,656,13463-67-7,47790,Titanium dioxide,02/03/2017,02/03/2017,,02/03/2017,02/03/2017,,1
30272,Elsie The Giraffe bubble bath,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,49088,Titanium dioxide,05/01/2017,05/01/2017,,05/01/2017,05/01/2017,,1
30273,Pink Custard,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,49089,Titanium dioxide,05/01/2017,05/01/2017,,05/01/2017,05/01/2017,,1
30291,Ups-A-Daisy,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,49127,Titanium dioxide,05/01/2017,05/01/2017,,05/01/2017,05/01/2017,,1
30295,Yummy Mummy,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,49129,Titanium dioxide,05/01/2017,05/01/2017,,05/01/2017,05/01/2017,,1
30299,Stairway To Heaven,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,49131,Titanium dioxide,05/01/2017,05/01/2017,,05/01/2017,05/01/2017,,1
31692,Pink - Bath Bomb New 2017,,,997,Lush Ltd,Lush Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,51366,Titanium dioxide,08/30/2017,08/30/2017,,08/30/2017,08/30/2017,,1
31693,Yellow Submarine,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,51367,Titanium dioxide,08/30/2017,08/30/2017,,08/30/2017,08/30/2017,,1
31694,Sleepy lotion,,,997,Lush Ltd,Lush Manufacturing Ltd,90,Skin Care Products ,102,Skin Moisturizers (making a cosmetic claim),656,13463-67-7,51368,Titanium dioxide,08/30/2017,08/30/2017,,08/30/2017,08/30/2017,,1
31695,Cheer Up Buttercup,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,51369,Titanium dioxide,08/30/2017,08/30/2017,,08/30/2017,08/30/2017,,1
31696,Rocket Science,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,51370,Titanium dioxide,08/30/2017,08/30/2017,,08/30/2017,08/30/2017,,1
31697,Rump,,,997,Lush Ltd,Lush Manufacturing Ltd,90,Skin Care Products ,105,Other Skin Care Product,656,13463-67-7,51371,Titanium dioxide,08/30/2017,08/30/2017,,08/30/2017,08/30/2017,,2
31697,Rump,,,997,Lush Ltd,Lush Manufacturing Ltd,90,Skin Care Products ,105,Other Skin Care Product,776,,51372,"Silica, crystalline (airborne particles of respirable size)",08/30/2017,08/30/2017,,08/30/2017,08/30/2017,,2
31698,FOMO,,,997,Lush Ltd,Lush Manufacturing Ltd,90,Skin Care Products ,95,Facial Masks,894,14807-96-6,51373,Talc,08/30/2017,08/30/2017,,08/30/2017,08/30/2017,08/30/2017,1
31698,FOMO,,,997,Lush Ltd,Lush Manufacturing Ltd,90,Skin Care Products ,95,Facial Masks,943,,51374,Cosmetic talc,08/30/2017,08/30/2017,,08/30/2017,08/30/2017,,1
31699,1000 Millihelens,,,997,Lush Ltd,Lush Manufacturing Ltd,90,Skin Care Products ,95,Facial Masks,943,,51375,Cosmetic talc,08/30/2017,08/30/2017,,08/30/2017,08/30/2017,,1
31700,Birth Of Venus,,,997,Lush Ltd,Lush Manufacturing Ltd,90,Skin Care Products ,95,Facial Masks,943,,51376,Cosmetic talc,08/30/2017,08/30/2017,,08/30/2017,08/30/2017,,1
31701,Bunny Moon,,,997,Lush Ltd,Lush Manufacturing Ltd,90,Skin Care Products ,95,Facial Masks,943,,51377,Cosmetic talc,08/30/2017,08/30/2017,,08/30/2017,08/30/2017,,2
31701,Bunny Moon,,,997,Lush Ltd,Lush Manufacturing Ltd,90,Skin Care Products ,95,Facial Masks,656,13463-67-7,51378,Titanium dioxide,08/30/2017,08/30/2017,,08/30/2017,08/30/2017,,2
31702,Just To Clarify,,,997,Lush Ltd,Lush Manufacturing Ltd,90,Skin Care Products ,95,Facial Masks,943,,51379,Cosmetic talc,08/30/2017,08/30/2017,,08/30/2017,08/30/2017,,1
31713,Bewitched,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,9,Bubble and Foam Bath Products,656,13463-67-7,51383,Titanium dioxide,08/31/2017,08/31/2017,,08/31/2017,08/31/2017,,1
31733,Monsters' Ball,,,997,Lush Ltd,Lush Manufacturing Ltd,6,Bath Products,7,Bath Additives,656,13463-67-7,51401,Titanium dioxide,09/01/2017,09/01/2017,,09/01/2017,09/01/2017,,1
